Poster_Link,Title,Certificate,Overview,Runtime (min),Genre,Actors,Director,Year,imdbRating,rottenRating,tmdbRating
https://image.tmdb.org/t/p/w500/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,The Bridge on the River Kwai,PG,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",161,"Drama, History, War","William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald",David Lean,1957,8.1,96.0,7.812
https://image.tmdb.org/t/p/w500/1jUC02qsqS2NxBMFarbIhcQtazV.jpg,Trainspotting,R,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",94.0,"Drama, Crime","Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle",Danny Boyle,1996.0,8.1,,7.963
https://image.tmdb.org/t/p/w500/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,Catch Me If You Can,PG-13,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",141.0,"Drama, Crime","Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye",Steven Spielberg,2002.0,8.1,96.0,7.976
https://image.tmdb.org/t/p/w500/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg,Raging Bull,R,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",129.0,Drama,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent, Nicholas Colasanto",Martin Scorsese,1980.0,8.1,92.0,7.925
https://image.tmdb.org/t/p/w500/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,The Wild Robot,PG,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",102.0,"Animation, Science Fiction, Family","Lupita Nyong'o, Pedro Pascal, Kit Connor, Bill Nighy, Stephanie Hsu",Chris Sanders,2024.0,8.2,96.0,8.3
https://image.tmdb.org/t/p/w500/rUjUCT6GvFS475sKJVfHWZUdnv5.jpg,Fargo,R,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",98,"Crime, Drama, Thriller","Frances McDormand, William H. Macy, Steve Buscemi, Peter Stormare, Harve Presnell",Joel Coen,1996,8.1,95.0,7.855
https://image.tmdb.org/t/p/w500/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,Warrior,PG-13,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.",140,"Drama, Action","Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo",Gavin O'Connor,2011,8.1,,7.841
https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,Harry Potter and the Deathly Hallows: Part 2,PG-13,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",130.0,"Fantasy, Adventure","Daniel Radcliffe, Emma Watson, Rupert Grint, Ralph Fiennes, Alan Rickman",David Yates,2011.0,8.1,96.0,8.087
https://image.tmdb.org/t/p/w500/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,Gran Torino,R,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",116.0,Drama,"Clint Eastwood, Christopher Carley, Bee Vang, Ahney Her, Brian Haley",Clint Eastwood,2008.0,8.1,,7.99
https://image.tmdb.org/t/p/w500/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,Million Dollar Baby,PG-13,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",132.0,Drama,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter",Clint Eastwood,2004.0,8.1,,7.955
https://image.tmdb.org/t/p/w500/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,My Neighbor Totoro,G,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",86.0,"Fantasy, Animation, Family","Noriko Hidaka, Chika Sakamoto, Hitoshi Takagi, Shigesato Itoi, Sumi Shimamoto",Hayao Miyazaki,1988.0,8.1,,8.071
https://image.tmdb.org/t/p/w500/hA2ple9q4qnwxp3hKVNhroipsir.jpg,Mad Max: Fury Road,R,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order.",121,"Action, Adventure, Science Fiction","Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman",George Miller,2015,8.1,97.0,7.621
https://image.tmdb.org/t/p/w500/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,Ben-Hur,G,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.",222.0,"History, Drama, Adventure, Action","Charlton Heston, Stephen Boyd, Hugh Griffith, Jack Hawkins, Haya Harareet",William Wyler,1959.0,8.1,,7.888
https://image.tmdb.org/t/p/w500/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,Spider-Man: No Way Home,PG-13,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",148.0,"Action, Adventure, Science Fiction","Tom Holland, Zendaya, Benedict Cumberbatch, Jacob Batalon, Jon Favreau",Jon Watts,2021.0,8.2,93.0,7.945
https://image.tmdb.org/t/p/w500/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg,Barry Lyndon,PG,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.",185.0,"Drama, Romance, War, History","Ryan O'Neal, Marisa Berenson, Patrick Magee, Hardy Krüger, Steven Berkoff",Stanley Kubrick,1975.0,8.1,,8.007
https://image.tmdb.org/t/p/w500/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg,Dead Poets Society,PG,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",128.0,Drama,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles, Gale Hansen",Peter Weir,1989.0,8.1,,8.301
https://image.tmdb.org/t/p/w500/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,Children of Heaven,,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes. School awaits.",88.0,"Drama, Family","Amir Farrokh Hashemian, Bahare Seddiqi, Nafise Jafar-Mohammadi, Reza Naji, Fereshte Sarabandi",Majid Majidi,1997.0,8.2,,7.909
https://image.tmdb.org/t/p/w500/xdANQijuNrJaw1HA61rDccME4Tm.jpg,12 Years a Slave,R,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",134.0,"Drama, History","Chiwetel Ejiofor, Michael Fassbender, Lupita Nyong'o, Benedict Cumberbatch, Paul Dano",Steve McQueen,2013.0,8.1,95.0,7.936
https://image.tmdb.org/t/p/w500/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,Before Sunrise,R,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",101.0,"Drama, Romance","Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger",Richard Linklater,1995.0,8.1,100.0,7.971
https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,The Grand Budapest Hotel,R,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",100.0,"Comedy, Drama","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe",Wes Anderson,2014.0,8.1,,8.042
https://image.tmdb.org/t/p/w500/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,Blade Runner,R,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",118.0,"Science Fiction, Drama, Thriller","Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh",Ridley Scott,1982.0,8.1,,7.94
https://image.tmdb.org/t/p/w500/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,Hacksaw Ridge,R,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",139.0,"Drama, History, War","Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey",Mel Gibson,2016.0,8.1,,8.193
https://image.tmdb.org/t/p/w500/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,Gone Girl,R,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",149.0,"Mystery, Thriller, Drama","Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry, Carrie Coon",David Fincher,2014.0,8.1,,7.89
https://image.tmdb.org/t/p/w500/rxndHKwUeFgTHx0PuuhZS4dMtrB.jpg,Memories of Murder,,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",131.0,"Crime, Drama, Thriller","Song Kang-ho, Kim Sang-kyung, Kim Roi-ha, Song Jae-ho, Byun Hee-bong",Bong Joon Ho,2003.0,8.1,,8.061
https://image.tmdb.org/t/p/w500/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,Ratatouille,G,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",111,"Animation, Comedy, Family, Fantasy","Patton Oswalt, Ian Holm, Lou Romano, Brian Dennehy, Peter Sohn",Brad Bird,2007,8.1,96.0,7.826
https://image.tmdb.org/t/p/w500/qjlbN6aK1qgeg3SspFVovT2D1Me.jpg,"Monsters, Inc.",G,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",92,"Animation, Comedy, Family","John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi, James Coburn",Pete Docter,2001,8.1,96.0,7.8
https://image.tmdb.org/t/p/w500/xxHNaCMycynHMKdEZHHQCzaPbZl.jpg,In the Name of the Father,PG-13,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",97.0,Drama,"Anthony Hopkins, Olivia Colman, Mark Gatiss, Olivia Williams, Imogen Poots",Florian Zeller,2020.0,8.1,,8.113
https://image.tmdb.org/t/p/w500/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,How to Train Your Dragon,PG,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",22.0,"Animation, Fantasy, Adventure, Action, Family","Jay Baruchel, America Ferrera, Gerard Butler, Craig Ferguson, Christopher Mintz-Plasse",Tim Johnson,2019.0,8.1,99.0,8.024
https://image.tmdb.org/t/p/w500/eQRFo1qwRREYwj47Yoe1PisgOle.jpg,The Gold Rush,NR,A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.,95.0,"Adventure, Comedy, Drama","Charlie Chaplin, Mack Swain, Tom Murray, Henry Bergman, Malcolm Waite",Charlie Chaplin,1925.0,8.1,100.0,7.98
https://image.tmdb.org/t/p/w500/ucFsh8uU0Lsw7zouQFaRrs2ElOs.jpg,Wild Tales,R,"Injustice and the demands of the world can cause stress for many people. Some of them, however, explode. This includes a waitress serving a grouchy loan shark, an altercation between two motorists, an ill-fated wedding reception, and a wealthy businessman who tries to buy his family out of trouble.",122.0,"Drama, Thriller, Comedy","Ricardo Darín, Leonardo Sbaraglia, Érica Rivas, Oscar Martínez, Rita Cortese",Damián Szifron,2014.0,8.1,94.0,7.869
https://image.tmdb.org/t/p/w500/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,Sherlock Jr.,NR,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",45.0,"Action, Comedy, Mystery","Buster Keaton, Kathryn McGuire, Joe Keaton, Erwin Connelly, Ward Crane",Buster Keaton,1924.0,8.2,,8.063
https://image.tmdb.org/t/p/w500/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,Jaws,PG,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled hunter embark on a desperate quest to destroy the beast before it strikes again.",124,"Horror, Thriller, Adventure","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary, Murray Hamilton",Steven Spielberg,1975,8.1,97.0,7.664
https://image.tmdb.org/t/p/w500/ebmsM382m9IClLUzKYY2U5biFwM.jpg,Mary and Max,NR,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",92.0,"Animation, Comedy, Drama","Toni Collette, Philip Seymour Hoffman, Barry Humphries, Eric Bana, Bethany Whitmore",Adam Elliot,2009.0,8.1,,7.868
https://image.tmdb.org/t/p/w500/bbGtogDZOg09bm42KIpCXUXICkh.jpg,The Deer Hunter,R,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",183.0,"Drama, War","Robert De Niro, Christopher Walken, John Cazale, John Savage, Meryl Streep",Michael Cimino,1978.0,8.1,,7.991
https://image.tmdb.org/t/p/w500/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,Ford v Ferrari,PG-13,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",153.0,"Drama, Action, History","Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe, Josh Lucas",James Mangold,2019.0,8.1,92.0,8.004
https://image.tmdb.org/t/p/w500/nIp4gIXogCjfB1QABNsWwa9gSca.jpg,The General,NR,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",79.0,"Action, Adventure, Comedy, War","Buster Keaton, Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom","Clyde Bruckman, Buster Keaton",1926.0,8.1,,7.941
https://image.tmdb.org/t/p/w500/dZyZSosIlWcpQkV0f7pXcrV2TQV.jpg,The Wages of Fear,PG-13,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",153.0,"Drama, Thriller, Adventure","Yves Montand, Charles Vanel, Peter van Eyck, Folco Lulli, Véra Clouzot",Henri-Georges Clouzot,1953.0,8.1,100.0,8.029
https://image.tmdb.org/t/p/w500/nDjg1fbNyq15excNDl3acd2IqAk.jpg,Mr. Smith Goes to Washington,NR,"After the death of a United States Senator, idealistic Jefferson Smith is appointed as his replacement in Washington. Soon, the naive and earnest new senator has to battle political corruption.",129.0,"Comedy, Drama","James Stewart, Jean Arthur, Claude Rains, Edward Arnold, Guy Kibbee",Frank Capra,1939.0,8.1,97.0,7.86
https://image.tmdb.org/t/p/w500/fKjLZy9W8VxMOp5OoyWojmLVCQw.jpg,On the Waterfront,NR,"Terry Malloy is a kindhearted dockworker, and former boxer, who is tricked by his corrupt bosses into leading his friend to death. After falling in love, he tries to leave the waterfront and expose his employers.",108.0,"Crime, Drama, Romance","Marlon Brando, Karl Malden, Lee J. Cobb, Eva Marie Saint, Rod Steiger",Elia Kazan,1954.0,8.1,99.0,7.902
https://image.tmdb.org/t/p/w500/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,Wild Strawberries,,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",91.0,Drama,"Victor Sjöström, Bibi Andersson, Ingrid Thulin, Gunnar Björnstrand, Jullan Kindahl",Ingmar Bergman,1957.0,8.1,,8.117
https://image.tmdb.org/t/p/w500/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,Logan,R,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",137,"Action, Drama, Science Fiction","Hugh Jackman, Dafne Keen, Patrick Stewart, Elizabeth Rodriguez, Boyd Holbrook",James Mangold,2017,8.1,93.0,7.82
https://image.tmdb.org/t/p/w500/8kEun6U9hTddM7NEfLLCGQKU2Mp.jpg,Rocky,PG,An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,120,Drama,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers, Burgess Meredith",John G. Avildsen,1976,8.1,,7.788
https://image.tmdb.org/t/p/w500/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,I'm Still Here,PG-13,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",111.0,"Drama, Thriller, Crime","Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke, Theodor Loos",Fritz Lang,1931.0,8.3,100.0,8.1
https://image.tmdb.org/t/p/w500/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,The Third Man,NR,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.",105.0,"Thriller, Mystery","Joseph Cotten, Alida Valli, Trevor Howard, Orson Welles, Paul Hörbiger",Carol Reed,1949.0,8.1,99.0,7.916
https://image.tmdb.org/t/p/w500/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,Tokyo Story,,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",137.0,Drama,"Chishū Ryū, Chieko Higashiyama, Setsuko Hara, Haruko Sugimura, Sō Yamamura",Yasujirō Ozu,1953.0,8.1,100.0,8.177
https://image.tmdb.org/t/p/w500/8DPGG400FgaFWaqcv11n8mRd2NG.jpg,Spotlight,R,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",129,"Drama, History","Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber, John Slattery",Tom McCarthy,2015,8.1,97.0,7.815
https://image.tmdb.org/t/p/w500/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,The Big Lebowski,R,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",117,"Comedy, Crime","Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, David Huddleston",Joel Coen,1998,8.1,,7.838
https://image.tmdb.org/t/p/w500/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,The Terminator,R,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",108,"Action, Thriller, Science Fiction","Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen",James Cameron,1984,8.1,100.0,7.664
https://image.tmdb.org/t/p/w500/7aqfENdbntf8N1Jqo35zGQGX33T.jpg,Maharaja,,"Fearing his death, Ranbir Singh (Salim Ghouse) decides to kill Kohinoor when he is a child, in vain though. After 20 years Kohinoor (Govinda) returns to claim his rightful place in the ...",150,"Adventure, Romance","Govinda, Manisha Koirala, Raj Babbar, Salim Ghouse, Shakti Kapoor",Anil Sharma,1998,8.4,,5.0
https://image.tmdb.org/t/p/w500/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,The Seventh Seal,NR,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",96.0,"Fantasy, Drama","Gunnar Björnstrand, Bengt Ekerot, Nils Poppe, Max von Sydow, Bibi Andersson",Ingmar Bergman,1957.0,8.1,,8.184
https://image.tmdb.org/t/p/w500/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Pirates of the Caribbean: The Curse of the Black Pearl,PG-13,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",143,"Adventure, Fantasy, Action","Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport",Gore Verbinski,2003,8.1,,7.809
https://image.tmdb.org/t/p/w500/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg,Room,R,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.",118.0,"Drama, Thriller","Brie Larson, Jacob Tremblay, Joan Allen, Sean Bridgers, Tom McCamus",Lenny Abrahamson,2015.0,8.1,93.0,8.004
https://image.tmdb.org/t/p/w500/iH8saz6s0Z8SPPrKaMI2KrRzTED.jpg,La haine,NR,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",98.0,Drama,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili, Solo",Mathieu Kassovitz,1995.0,8.1,96.0,8.089
https://image.tmdb.org/t/p/w500/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg,Jai Bhim,,"A pregnant woman from a primitive tribal community, searches desperately for her husband, who is missing from police custody. So as to find her husband and seek justice for them, as their voice, a High Court advocate rises in support. Will their battle for justice succeed?",164,"Crime, Drama, Mystery","Suriya, Lijomol Jose, Baby Joshika Maya, Manikandan, Rajisha Vijayan",T. J. Gnanavel,2021,8.7,,7.435
https://image.tmdb.org/t/p/w500/lOBsGSCBEZNdsiCNpoSG2S6xrdN.jpg,Hotel Rwanda,PG-13,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",121,"Drama, History, War","Don Cheadle, Sophie Okonedo, Nick Nolte, Fana Mokoena, Joaquin Phoenix",Terry George,2004,8.1,91.0,7.715
https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,Platoon,R,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",120,"Drama, War, Action","Charlie Sheen, Willem Dafoe, Tom Berenger, Kevin Dillon, Forest Whitaker",Oliver Stone,1986,8.1,,7.746
https://image.tmdb.org/t/p/w500/94Yl2xVB7YIRK4IgA0RqYGiNgkB.jpg,Before Sunset,R,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",80,"Drama, Romance","Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès, Rodolphe Pauly",Richard Linklater,2004,8.1,94.0,7.813
https://image.tmdb.org/t/p/w500/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg,The Best Years of Our Lives,NR,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.",171,"Drama, Romance, War","Dana Andrews, Fredric March, Harold Russell, Teresa Wright, Myrna Loy",William Wyler,1946,8.1,98.0,7.79
https://image.tmdb.org/t/p/w500/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg,The Exorcist,R,"When a charming 12-year-old girl takes on the characteristics and voices of others, doctors say there is nothing they can do. As people begin to die, the girl's mother realizes her daughter has been possessed by the Devil. Her daughter's only possible hope lies with two priests and the ancient rite of demonic exorcism.",122,Horror,"Ellen Burstyn, Linda Blair, Jason Miller, Max von Sydow, Lee J. Cobb",William Friedkin,1973,8.1,,7.732
